chr	start	stop	pop
9	126297386	130055510	EUR
9	127293231	132165470	EUR
9	129403191	133223217	EUR
9	130347830	134127888	EUR
9	131252501	135298842	EUR
9	132423455	137041122	EUR
9	134176000	137589364	EUR
9	134697518	138938978	EUR
9	136047132	139500342	EUR
9	136605890	141144796	EUR
10	14583	751339	EUR
10	705399	1523544	EUR
10	1481349	2254500	EUR
10	2212306	3352699	EUR
10	3310507	4572274	EUR
10	4530082	5983762	EUR
10	5941799	7171484	EUR
10	7129522	8774665	EUR
10	8732702	10249396	EUR
10	10207433	12586797	EUR
10	12544798	13321600	EUR
10	13279600	15026068	EUR
10	14984069	16551767	EUR
10	16509768	18537267	EUR
10	18248338	19716878	EUR
10	19427949	22772283	EUR
10	22483354	23175132	EUR
10	22886203	25578596	EUR
10	25289667	26888684	EUR
10	26599755	29323236	EUR
10	29034307	29783692	EUR
10	29494763	30458838	EUR
10	30169909	31907519	EUR
10	31618591	33707968	EUR
10	33419040	35109355	EUR
10	34820427	36572508	EUR
10	36283580	37790029	EUR
10	37501101	42372579	EUR
10	41867628	43894771	EUR
10	43399323	44730075	EUR
10	44234627	48760450	EUR
10	46978910	50840915	EUR
10	49632869	53616629	EUR
10	51856869	55103572	EUR
10	53343812	57031140	EUR
10	55271380	57662146	EUR
10	55902386	58959528	EUR
10	57199768	60289987	EUR
10	58530227	61891409	EUR
10	60131651	62659679	EUR
10	60899921	63341695	EUR
10	61581937	65794114	EUR
10	64034354	67549615	EUR
10	65789857	69900148	EUR
10	68140391	70195991	EUR
10	68436234	72220850	EUR
10	70461094	73508512	EUR
10	71748755	75422550	EUR
10	73662792	78706814	EUR
10	76947056	80876749	EUR
10	79116992	82414679	EUR
10	80654923	84383745	EUR
10	82623989	85458703	EUR
10	83698947	87937577	EUR
10	86177820	89127064	EUR
10	87367307	91013381	EUR
10	89253624	92006581	EUR
10	90246824	93335047	EUR
10	91575290	95396368	EUR
10	93636611	96221243	EUR
10	94461486	97822357	EUR
10	96062600	100241302	EUR
10	98481545	100668400	EUR
10	98908643	102949239	EUR
10	101189482	104380410	EUR
10	102620653	106695048	EUR
10	104935290	108726686	EUR
10	106966928	110317705	EUR
10	108557947	112561493	EUR
10	110801735	115328432	EUR
10	113568673	116421406	EUR
10	114661647	119523934	EUR
10	117764423	120591353	EUR
10	118831841	122407323	EUR
10	120647811	123231465	EUR
10	121471951	123900545	EUR
10	122141030	125869346	EUR
10	124109830	128001098	EUR
10	126312529	129154362	EUR
10	127356098	130844284	EUR
10	129046020	131741327	EUR
10	129943063	132580245	EUR
10	130781981	134336329	EUR
10	132522825	134494673	EUR
10	132681169	135523865	EUR
11	70855	1213590	EUR
11	1192365	3665481	EUR
11	3644251	4746709	EUR
11	4725479	6322869	EUR
11	6301639	7436701	EUR
11	7415470	8333274	EUR
11	8311727	9087317	EUR
11	9065770	10952027	EUR
11	10930480	12564229	EUR
11	12542682	13373124	EUR
11	13351577	15742552	EUR
11	15721006	17578402	EUR
11	17556855	19569535	EUR
11	19547988	21017138	EUR
11	20995592	22374142	EUR
11	22352596	24088517	EUR
11	24066971	26045753	EUR
11	26024206	27020461	EUR
11	26998914	28481593	EUR
11	28460046	30141357	EUR
11	30119810	32276901	EUR
11	32255355	33958739	EUR
11	33937192	35502605	EUR
11	35481057	37116815	EUR
11	37095265	39382003	EUR
11	39360453	42310003	EUR
11	42288453	44693799	EUR
11	44672249	47006137	EUR
11	46984586	49866050	EUR
11	49844498	54695473	EUR
11	54927998	55082657	EUR
11	55315181	58457495	EUR
11	58690022	58780549	EUR
11	59013076	62223771	EUR
11	62456299	63804569	EUR
11	64037097	65898631	EUR
11	66131160	68005825	EUR
11	68238358	69516130	EUR
11	69701362	70926292	EUR
11	71215246	72286017	EUR
11	72574973	74412351	EUR
11	74701306	76797209	EUR
11	77086163	78355058	EUR
11	78644013	80722373	EUR
11	81011330	81266712	EUR
11	81555670	84381272	EUR
11	84670229	86619301	EUR
11	86908259	87430235	EUR
11	87719343	89208936	EUR
11	89475768	90966490	EUR
11	91233322	92077144	EUR
11	92343978	93276157	EUR
11	93542991	94242260	EUR
11	94509094	95726041	EUR
11	95992877	97057058	EUR
11	97186058	98705065	EUR
11	98834335	100417169	EUR
11	100546438	101331121	EUR
11	101460390	103959636	EUR
11	104088908	104873284	EUR
11	105002557	106520894	EUR
11	106650168	107844200	EUR
11	107973474	108437037	EUR
11	108566310	109866116	EUR
11	109995390	111114397	EUR
11	111243672	112459488	EUR
11	112588765	114257728	EUR
11	114387006	114830666	EUR
11	114959946	116383348	EUR
11	116512631	117747110	EUR
11	117876395	119215476	EUR
11	119344766	120766806	EUR
11	120896097	121175943	EUR
11	121305234	122591910	EUR
11	122721202	123500117	EUR
11	123629409	124495528	EUR
11	124625632	126311320	EUR
11	126441425	127316679	EUR
11	127446784	128188537	EUR
11	128318642	130342575	EUR
11	130472680	131074612	EUR
11	131204717	133000046	EUR
11	133130151	134205993	EUR
11	134336099	134946452	EUR
12	44631	1080331	EUR
12	971165	2544786	EUR
12	2435620	3677037	EUR
12	3567871	4417679	EUR
12	4308513	5321472	EUR
12	5212306	6419753	EUR
12	6310587	8377536	EUR
12	8224940	9031395	EUR
12	8878799	10481534	EUR
12	10328935	11754846	EUR
12	11601912	12733528	EUR
12	12580594	15241484	EUR
12	15088550	16310460	EUR
12	16157526	18087873	EUR
12	17934939	20863943	EUR
12	20711009	23820634	EUR
12	23667700	25371083	EUR
12	25218149	27799773	EUR
12	27646840	29651255	EUR
12	29498322	30512406	EUR
12	30359473	32165592	EUR
12	32012658	33076989	EUR
12	32924055	37856717	EUR
12	37462915	39227169	EUR
12	38833367	40816185	EUR
12	40422383	41658586	EUR
12	41264784	43984474	EUR
12	43590671	46024229	EUR
12	45630446	47714793	EUR
12	47321010	49001866	EUR
12	48608083	51776494	EUR
12	51382710	53039004	EUR
12	52645220	54778823	EUR
12	54385039	55665837	EUR
12	55272053	57548860	EUR
12	57155077	59308666	EUR
12	58914885	61123729	EUR
12	60729948	64032461	EUR
12	63638681	65559695	EUR
12	65165915	67181144	EUR
12	66787364	67909729	EUR
12	67515949	69826542	EUR
12	69432762	70957987	EUR
12	70564207	72645075	EUR
12	72251295	73818454	EUR
12	73424674	76511314	EUR
12	76117534	78570570	EUR
12	78176790	80448150	EUR
12	80054370	81467767	EUR
12	81073988	83502666	EUR
12	83108887	84303844	EUR
12	83910065	85990426	EUR
12	85596648	89682122	EUR
12	89288345	92066155	EUR
12	91672378	94514567	EUR
12	94120791	96020785	EUR
12	95627009	97108839	EUR
12	96715061	99305987	EUR
12	98912209	101447641	EUR
12	101053863	101862690	EUR
12	101468912	102964986	EUR
12	102571208	104848696	EUR
12	104454918	106436213	EUR
12	106042435	106958748	EUR
12	106564970	109025901	EUR
12	108632125	110336719	EUR
12	109898914	113263518	EUR
12	112825713	113986709	EUR
12	113548904	115036602	EUR
12	114598797	115503216	EUR
12	115065411	117087471	EUR
12	116649666	118135375	EUR
12	117697570	119754110	EUR
12	119316305	122007651	EUR
12	121569746	124977980	EUR
12	124493434	126445505	EUR
12	125960959	127875098	EUR
12	127390553	129237297	EUR
12	128752752	130377921	EUR
12	129893376	131786751	EUR
12	131302206	132807034	EUR
12	132236187	133841511	EUR
13	18445873	20686720	EUR
13	20112581	22242174	EUR
13	21668035	23594702	EUR
13	23020563	24531937	EUR
13	23957798	25784362	EUR
13	25210224	27284362	EUR
13	26710225	29257551	EUR
13	28683414	30483267	EUR
13	29909130	32301815	EUR
13	31727678	33776903	EUR
13	33202766	35026464	EUR
13	34452327	36046367	EUR
13	35472230	37498185	EUR
13	36924048	38878163	EUR
13	38304026	41069263	EUR
13	40495126	43101027	EUR
13	42526891	44901409	EUR
13	44327273	46495214	EUR
13	45921079	47431079	EUR
13	46856944	49383962	EUR
13	48809826	51591091	EUR
13	51016955	53339622	EUR
13	52765487	54682864	EUR
13	54108729	55817131	EUR
13	55242996	57554217	EUR
13	56980083	58410626	EUR
13	57836492	59302271	EUR
13	58728137	60854778	EUR
13	60280644	61591949	EUR
13	61017815	63971559	EUR
13	63397426	65200602	EUR
13	64626470	67844453	EUR
13	67270321	70724516	EUR
13	70150384	71526791	EUR
13	70952659	73934089	EUR
13	73359952	75670143	EUR
13	75096006	77410555	EUR
13	76836420	78808813	EUR
13	78234678	80585676	EUR
13	80011541	82581814	EUR
13	82007679	84133144	EUR
13	83559009	85610916	EUR
13	85036781	88559882	EUR
13	87907627	90521311	EUR
13	89869057	93129691	EUR
13	92477438	93586455	EUR
13	92934202	96087558	EUR
13	95435304	97519210	EUR
13	96866956	98938919	EUR
13	98286665	100574095	EUR
13	99921841	102300523	EUR
13	101648173	104066710	EUR
13	103414360	104844114	EUR
13	104191764	106247554	EUR
13	105595205	106750000	EUR
13	106097651	108189877	EUR
13	107537529	109121210	EUR
13	108468862	109815112	EUR
13	109162764	111232073	EUR
13	110579726	112247592	EUR
13	111595245	113572488	EUR
13	112918174	115109853	EUR
14	18225607	21589402	EUR
14	21121243	23018665	EUR
14	22549721	24905123	EUR
14	24435917	26135686	EUR
14	25666480	28466533	EUR
14	27997327	29972145	EUR
14	29502939	32383265	EUR
14	31914059	34846251	EUR
14	34377045	35859593	EUR
14	35390387	38667725	EUR
14	38198520	40341990	EUR
14	39872786	41615502	EUR
14	41146299	43137389	EUR
14	42668186	44543227	EUR
14	44074024	46081896	EUR
14	45612693	46749130	EUR
14	46279927	48573586	EUR
14	48104383	49005471	EUR
14	48536268	50507760	EUR
14	50041042	51493572	EUR
14	51026854	53474383	EUR
14	53007665	53997831	EUR
14	53531113	55233681	EUR
14	54766963	56216880	EUR
14	55750162	57481262	EUR
14	57014544	59448336	EUR
14	58981618	61680424	EUR
14	61213706	63790015	EUR
14	63323296	65220298	EUR
14	64753580	66399555	EUR
14	65932837	67992317	EUR
14	67525600	71131957	EUR
14	70665240	72889615	EUR
14	72422907	76444767	EUR
14	75978424	77229472	EUR
14	76763129	78561945	EUR
14	78095602	80186579	EUR
14	79720236	81579714	EUR
14	81113370	83138097	EUR
14	82671753	84241633	EUR
14	83775289	85746319	EUR
14	85279975	86647002	EUR
14	86180658	87635341	EUR
14	87168997	89497643	EUR
14	89031299	91296860	EUR
14	90830516	93132299	EUR
14	92665954	94325285	EUR
14	93858939	95750867	EUR
14	95284530	96262415	EUR
14	95796078	98341162	EUR
14	97874825	99138532	EUR
14	98672195	101534307	EUR
14	101067970	103012102	EUR
14	102545765	105001723	EUR
14	104535386	106340358	EUR
14	105874495	107289454	EUR
15	19795947	21131604	EUR
15	20926275	24195127	EUR
15	23949980	25108590	EUR
15	24863443	27298112	EUR
15	27052965	29338502	EUR
15	29046299	30165568	EUR
15	29873365	31591821	EUR
15	31299618	32441811	EUR
15	32149610	34015425	EUR
15	33723224	35083251	EUR
15	34791050	37456502	EUR
15	37164301	38530777	EUR
15	38238576	40384132	EUR
15	40091931	41177514	EUR
15	40885316	42776399	EUR
15	42484201	44198049	EUR
15	43905851	46618787	EUR
15	46326589	48136048	EUR
15	47843851	50008043	EUR
15	49715846	51677560	EUR
15	51385363	53069096	EUR
15	52776899	54508528	EUR
15	54216331	55136269	EUR
15	54844071	56901773	EUR
15	56609575	58441366	EUR
15	58149167	59694116	EUR
15	59401917	61265836	EUR
15	60973637	63215222	EUR
15	62923023	65104668	EUR
15	64812469	67094767	EUR
15	66802429	69017999	EUR
15	68725660	70133341	EUR
15	69841002	71922649	EUR
15	71630310	73628714	EUR
15	73336373	76398624	EUR
15	76106283	78516053	EUR
15	78223711	80860978	EUR
15	80568637	84260468	EUR
15	83591716	86652905	EUR
15	86109674	88369943	EUR
15	87826712	90475551	EUR
15	89932319	92164392	EUR
15	91621162	93780902	EUR
15	93237673	94924330	EUR
15	94381101	96141596	EUR
15	95598367	98030910	EUR
15	97487680	99244059	EUR
15	98700830	100636847	EUR
15	100096642	101552694	EUR
15	101012489	102520966	EUR
16	10054	1207206	EUR
16	1157206	2764829	EUR
16	2714828	4001196	EUR
16	3951195	5118345	EUR
16	5068344	5891580	EUR
16	5841579	6893551	EUR
16	6843550	7529121	EUR
16	7479119	8338519	EUR
16	8288517	9799419	EUR
16	9705562	10426032	EUR
16	10332175	11520161	EUR
16	11426305	12613098	EUR
16	12519241	13154437	EUR
16	13060580	14464002	EUR
16	14370145	16154060	EUR
16	16060203	17644749	EUR
16	17550892	18643607	EUR
16	18632285	20150571	EUR
16	20139249	22448904	EUR
16	22437583	24136875	EUR
16	24125554	25986862	EUR
16	25975541	27445755	EUR
16	27434434	29036613	EUR
16	29025292	31382943	EUR
16	31371622	46399473	EUR
16	34586599	49007926	EUR
16	48974015	52035823	EUR
16	52001911	53382572	EUR
16	53348660	55903774	EUR
16	55869862	57664330	EUR
16	57630418	59045405	EUR
16	59011501	60745694	EUR
16	60711790	62229849	EUR
16	62195945	63691589	EUR
16	63657685	65938566	EUR
16	65904663	68841363	EUR
16	68807460	71054028	EUR
16	71020125	72935150	EUR
16	72901251	74971503	EUR
16	74937605	75977954	EUR
16	75944056	77523678	EUR
16	77489781	78456292	EUR
16	78422395	79134815	EUR
16	79100918	80297374	EUR
16	80263477	81772536	EUR
16	81738931	82747728	EUR
16	82714123	83477208	EUR
16	83443603	84445883	EUR
16	84412277	85148685	EUR
16	85115079	86156599	EUR
16	86122993	86815411	EUR
16	86781805	87647349	EUR
16	87613743	89041165	EUR
16	88974757	90292812	EUR
17	150263	1172399	EUR
17	1269105	1928731	EUR
17	2025437	3702312	EUR
17	3799018	4696261	EUR
17	4792966	5741334	EUR
17	5838014	7317398	EUR
17	7414079	8306425	EUR
17	8403107	9965921	EUR
17	10062604	11102815	EUR
17	11199498	12534769	EUR
17	12631452	13180372	EUR
17	13277055	13894637	EUR
17	13991320	15019097	EUR
17	15115780	16412342	EUR
17	16509028	18856320	EUR
17	18953007	21290357	EUR
17	21387045	27334244	EUR
17	29007226	29786491	EUR
17	31459473	31538425	EUR
17	33211407	32912798	EUR
17	34585779	34469036	EUR
17	36141651	36809344	EUR
17	38653091	38877404	EUR
17	40721152	39899810	EUR
17	41743558	41772087	EUR
17	43694719	43056905	EUR
17	44979537	45876022	EUR
17	47798656	47517400	EUR
17	49440038	49898957	EUR
17	51821597	50719055	EUR
17	52641695	51826118	EUR
17	53748757	53599432	EUR
17	55522071	55357541	EUR
17	57280180	57487512	EUR
17	59410151	59312755	EUR
17	61235394	61545589	EUR
17	63468228	63148128	EUR
17	65152010	64800430	EUR
17	66804312	67858770	EUR
17	69862629	69387817	EUR
17	71391676	72672203	EUR
17	74676064	74375560	EUR
17	76379479	76263413	EUR
17	78267332	77298636	EUR
17	79302554	78837588	EUR
17	80863788	80034408	EUR
17	82076532	81194908	EUR
18	10644	912486	EUR
18	912485	1942911	EUR
18	1942910	3891658	EUR
18	3891658	5834180	EUR
18	5834181	7090485	EUR
18	7090486	8498931	EUR
18	8498933	11075913	EUR
18	11075914	11905440	EUR
18	11905441	14440799	EUR
18	14440800	19485844	EUR
18	21905883	20649472	EUR
18	23069508	22996651	EUR
18	25416687	24026191	EUR
18	26446227	25927682	EUR
18	28347718	26875587	EUR
18	29295622	27866478	EUR
18	30286513	30264066	EUR
18	32684103	31780067	EUR
18	34200103	33861964	EUR
18	36282001	35075250	EUR
18	37495287	36365490	EUR
18	38785526	37684367	EUR
18	40104403	39892648	EUR
18	42312683	42922106	EUR
18	45342141	44299246	EUR
18	46719283	45939732	EUR
18	48413361	47730584	EUR
18	50204214	51062185	EUR
18	53535815	51554175	EUR
18	54027805	55213838	EUR
18	57546606	56530220	EUR
18	58862988	57630483	EUR
18	59963251	59020751	EUR
18	61353518	60277715	EUR
18	62610482	61820252	EUR
18	64153018	63463402	EUR
18	65796166	64252801	EUR
18	66585564	66125817	EUR
18	68458580	67175820	EUR
18	69508584	68621179	EUR
18	70953943	69621618	EUR
18	71954382	71038474	EUR
18	73371239	71971462	EUR
18	74304227	73526987	EUR
18	75815032	74813815	EUR
18	77101859	75976317	EUR
18	78216317	77149991	EUR
18	79389991	78017158	EUR
19	80840	610729	EUR
19	610729	2098396	EUR
19	2098397	3019660	EUR
19	3019662	4348967	EUR
19	4348970	5811852	EUR
19	5811841	6684885	EUR
19	6684874	8347513	EUR
19	8282629	9238393	EUR
19	9127717	11284028	EUR
19	11173352	13471127	EUR
19	13360313	14486347	EUR
19	14375535	15648610	EUR
19	15537799	16374416	EUR
19	16263605	18409862	EUR
19	18299052	19877471	EUR
19	19766662	20905757	EUR
19	20722951	22732896	EUR
19	22550094	23467746	EUR
19	23284944	28557893	EUR
19	28066986	29790947	EUR
19	29300040	30727954	EUR
19	30237047	32746520	EUR
19	32255614	34262952	EUR
19	33772047	36469295	EUR
19	35978393	37527033	EUR
19	37036131	40170619	EUR
19	39679979	40984601	EUR
19	40478694	42131573	EUR
19	41625199	43862455	EUR
19	43358303	44744108	EUR
19	44239955	46102697	EUR
19	45599439	47150082	EUR
19	46646825	49282227	EUR
19	48778970	51532567	EUR
19	51029311	52985290	EUR
19	52482037	54602362	EUR
19	54099074	55728080	EUR
19	55216712	57521335	EUR
19	57009967	59118839	EUR
20	79838	697600	EUR
20	716956	2469501	EUR
20	2488855	3828413	EUR
20	3847766	5477850	EUR
20	5497204	7084073	EUR
20	7103426	8117011	EUR
20	8136364	9730921	EUR
20	9750273	11249536	EUR
20	11268888	12447499	EUR
20	12466851	13689864	EUR
20	13709217	15958359	EUR
20	15977714	17487232	EUR
20	17506587	18972203	EUR
20	18991559	20959710	EUR
20	20979069	22491456	EUR
20	22510818	23293790	EUR
20	23313153	24717724	EUR
20	24737088	25344231	EUR
20	25363595	31614823	EUR
20	33027017	32813441	EUR
20	34225635	34960446	EUR
20	36332043	36909530	EUR
20	38281128	38436761	EUR
20	39808119	39610856	EUR
20	40982216	40585689	EUR
20	41957049	41615460	EUR
20	42986820	42680176	EUR
20	44051536	44839056	EUR
20	46210417	47199980	EUR
20	48583442	49239658	EUR
20	50623121	52472549	EUR
20	53856010	54055266	EUR
20	55438728	56447959	EUR
20	57872903	58406572	EUR
20	59831517	59561724	EUR
20	60986668	61301855	EUR
20	62670503	62190180	EUR
20	63558827	62965163	EUR
21	8522410	15950982	EUR
21	14578661	18053165	EUR
21	16680846	19480375	EUR
21	18108057	20962339	EUR
21	19590025	22072764	EUR
21	20700449	23362875	EUR
21	21990556	24696231	EUR
21	23323909	26469122	EUR
21	25096809	27271019	EUR
21	25898707	29125226	EUR
21	27752907	31197025	EUR
21	29824708	32668642	EUR
21	31296327	34376999	EUR
21	33004691	35225465	EUR
21	33853161	36524373	EUR
21	35152076	37870779	EUR
21	36498481	38711704	EUR
21	37339402	40482902	EUR
21	39110976	41389527	EUR
21	40017600	43321528	EUR
21	41901419	44506268	EUR
21	43086158	46177105	EUR
21	44757190	47492226	EUR
21	46072312	48119752	EUR
22	15927607	17674295	EUR
22	17193405	18296088	EUR
22	17813322	19912358	EUR
22	19924835	22357325	EUR
22	22002927	23712647	EUR
22	23370460	24984204	EUR
22	24588236	26791628	EUR
22	26395662	27834752	EUR
22	27438791	29651799	EUR
22	29255810	31439918	EUR
22	31043932	32664986	EUR
22	32268999	34494914	EUR
22	34098925	35530985	EUR
22	35134992	37570269	EUR
22	37174229	39307894	EUR
22	38911889	40545797	EUR
22	40149793	42690818	EUR
22	42294812	43714200	EUR
22	43318194	44995308	EUR
22	44599428	46470495	EUR
22	46074615	47596318	EUR
22	47200568	48903703	EUR
22	48507891	49824534	EUR
22	49430885	51243298	EUR
1	10583	1976558	ASN
1	2045119	3492739	ASN
1	3576175	4543012	ASN
1	4482952	5914790	ASN
1	5854730	7365002	ASN
1	7304942	9002909	ASN
1	8942850	10755520	ASN
1	10695463	11708678	ASN
1	11648621	13811000	ASN
1	13484546	14893157	ASN
1	14566661	17875820	ASN
1	17549325	20304720	ASN
1	19978227	22145806	ASN
1	21819313	23916165	ASN
1	23589675	25516893	ASN
1	25190402	27400828	ASN
1	27074337	30161897	ASN
1	29689050	32043093	ASN
1	31577492	34941267	ASN
1	34475666	36857533	ASN
1	36391932	39550621	ASN
1	39084949	41288115	ASN
1	40822443	43366279	ASN
1	42900608	45082440	ASN
1	44616768	47651005	ASN
1	47185333	50644820	ASN
1	50179148	54973025	ASN
1	54507352	56412729	ASN
1	55947056	57021655	ASN
1	56555982	58196478	ASN
1	57730806	59188245	ASN
1	58722573	60232862	ASN
1	59767190	62109988	ASN
1	61644316	64095111	ASN
1	63629440	65041376	ASN
1	64575693	66774011	ASN
1	66308328	68477862	ASN
1	68012179	69687902	ASN
1	69222219	72285466	ASN
1	71819783	74327078	ASN
1	73861395	76728120	ASN
1	76262435	79112109	ASN
1	78646424	80341732	ASN
1	79876047	81990569	ASN
1	81524884	83991644	ASN
1	83525961	86012417	ASN
1	85546734	88408033	ASN
1	87942350	90066205	ASN
1	89600646	92938314	ASN
1	92472757	93568956	ASN
1	93103399	96151207	ASN
1	95685651	97949735	ASN
1	97484179	99555996	ASN
1	99090440	101849109	ASN
1	101383553	102644327	ASN
1	102178771	105413133	ASN
1	104870511	106767764	ASN
1	106225142	110304092	ASN
1	109761470	112347256	ASN
1	111804634	114872038	ASN
1	114329416	118104015	ASN
1	117561393	142545956	ASN
1	148442500	152537155	ASN
1	152564679	153397055	ASN
1	153424579	156616039	ASN
1	156646247	157982579	ASN
1	158012789	159953315	ASN
1	159983525	162888864	ASN
1	162919074	164954020	ASN
1	164984783	168175845	ASN
1	168206607	170169621	ASN
1	170200480	172932966	ASN
1	172963826	175387679	ASN
1	175418543	177937441	ASN
1	177968306	181116840	ASN
1	181147704	183553326	ASN
1	183584191	185513153	ASN
1	185544021	187902801	ASN
1	187933670	189761326	ASN
1	189792196	191285922	ASN
1	191316792	192349898	ASN
1	192380768	194108441	ASN
1	194139311	195996764	ASN
1	196027634	198541162	ASN
1	198572032	201071502	ASN
1	201102374	203648600	ASN
1	203679472	205271007	ASN
1	205301879	208809070	ASN
1	208635725	209837236	ASN
1	209663891	212344930	ASN
1	212171588	213936674	ASN
1	213763331	216245665	ASN
1	216072323	218342976	ASN
1	218169634	220125116	ASN
1	219951774	221151629	ASN
1	220978287	223654495	ASN
1	223481153	225965358	ASN
1	225777656	228102732	ASN
1	227915031	230437262	ASN
1	230301516	232090252	ASN
1	231954506	233369741	ASN
1	233233995	234839043	ASN
1	234703296	236202705	ASN
1	236039405	237419495	ASN
1	237256195	238922341	ASN
1	238759041	239566655	ASN
1	239403355	241169137	ASN
1	241005837	242420888	ASN
1	242257586	244512787	ASN
1	244349485	245966754	ASN
1	245803452	247344630	ASN
1	247181328	249239466	ASN
2	10133	2645948	ASN
2	2642176	4015665	ASN
2	3968075	5529462	ASN
2	5389329	6967943	ASN
2	6827812	8233381	ASN
2	8093251	10083949	ASN
2	9943820	12419387	ASN
2	12279261	14757213	ASN
2	14617089	16549757	ASN
2	16368489	17515331	ASN
2	17334064	19692796	ASN
2	19493035	20402938	ASN
2	20203177	23703344	ASN
2	23480474	26209579	ASN
2	25986710	29456860	ASN
2	29233994	31111554	ASN
2	30888688	33363144	ASN
2	33138077	34016909	ASN
2	33791842	35344928	ASN
2	35119862	36123028	ASN
2	35897962	38132911	ASN
2	37905768	40508070	ASN
2	40280930	42336744	ASN
2	42109604	44322128	ASN
2	44094989	46482634	ASN
2	46255495	47806040	ASN
2	47578901	49116026	ASN
2	48888887	50818256	ASN
2	50591118	52491017	ASN
2	52263879	53355222	ASN
2	53128084	54686322	ASN
2	54459185	57429035	ASN
2	57201900	57726344	ASN
2	57499209	60728136	ASN
2	60501001	62429044	ASN
2	62201909	64625085	ASN
2	64397951	65936332	ASN
2	65709198	67227248	ASN
2	67000116	69375742	ASN
2	69148610	70579922	ASN
2	70352790	73125598	ASN
2	72898469	75409633	ASN
2	75182507	76647377	ASN
2	76420251	78080014	ASN
2	77852888	80049718	ASN
2	79822592	83606074	ASN
2	83378950	85893191	ASN
2	85666068	86961902	ASN
2	86734779	89260647	ASN
2	88961128	95326810	ASN
2	94661085	98629109	ASN
2	98012646	100544638	ASN
2	99928176	101557234	ASN
2	100940772	103759508	ASN
2	103143050	104714865	ASN
2	104098407	107780932	ASN
2	107164476	108996018	ASN
2	108379562	113477211	ASN
2	112719634	116413651	ASN
2	115656075	119581738	ASN
2	118824162	121554317	ASN
2	120796741	123396005	ASN
2	122638429	124932993	ASN
2	124175416	127752362	ASN
2	126994786	129313014	ASN
2	128555440	131767129	ASN
2	131009556	132783544	ASN
2	132025971	135158693	ASN
2	134401122	136977976	ASN
2	136220406	139414544	ASN
2	138656974	140903958	ASN
2	140146389	142793066	ASN
2	142035497	144519478	ASN
2	143761909	147956520	ASN
2	147198952	150473193	ASN
2	149616679	153465188	ASN
2	152608674	155637294	ASN
2	154780782	157560495	ASN
2	156703983	159577115	ASN
2	158720603	161769655	ASN
2	160913144	163503840	ASN
2	162647330	165203973	ASN
2	164347463	167128466	ASN
2	166271956	167490428	ASN
2	166633918	169588988	ASN
2	168732478	171319417	ASN
2	170462907	174122650	ASN
2	173257922	177074923	ASN
2	176210195	179244504	ASN
2	178379777	181812685	ASN
2	180947958	184145976	ASN
2	183281248	186242927	ASN
2	185378200	188897634	ASN
2	188032907	191973455	ASN
2	191108729	195123359	ASN
2	194258635	197140125	ASN
2	196275401	198142797	ASN
2	197278073	200513800	ASN
2	199649077	201357289	ASN
2	200492566	202542475	ASN
2	201677752	205363047	ASN
2	204498324	208120624	ASN
2	207255900	209941699	ASN
2	209076975	212194775	ASN
2	211330050	214013653	ASN
2	213148929	215573226	ASN
2	214708502	218395307	ASN
2	217530584	219853567	ASN
2	218988845	222520904	ASN
2	221656184	224859323	ASN
2	223994606	227665678	ASN
2	226800962	229593915	ASN
2	228729199	232191250	ASN
2	231326538	233550713	ASN
2	232686003	234883167	ASN
2	233974523	236066960	ASN
2	235158316	237201266	ASN
2	236292623	238502381	ASN
2	237593738	240328718	ASN
2	239407024	241459497	ASN
2	240520080	242489409	ASN
2	241549994	243188920	ASN
3	18479	1164057	ASN
3	1122373	2863911	ASN
3	2822227	5108349	ASN
3	5066664	6724765	ASN
3	6683078	8051951	ASN
3	8010264	9899533	ASN
3	9857849	11019488	ASN
3	10977802	12860229	ASN
3	12818730	14816750	ASN
3	14775243	16664547	ASN
3	16623040	17891041	ASN
3	17849549	19789003	ASN
3	19747511	20375345	ASN
3	20333853	21643707	ASN
3	21602215	22647520	ASN
3	22606029	25460047	ASN
3	25418556	27611777	ASN
3	27570286	30484625	ASN
3	30443133	31726060	ASN
3	31684568	32845663	ASN
3	32804171	33989246	ASN
3	33947754	35283408	ASN
3	35241916	38353505	ASN
3	38312014	40796032	ASN
3	40754541	42540434	ASN
3	42498942	45151576	ASN
3	45110084	45992977	ASN
3	45951485	47793553	ASN
3	47752063	51831792	ASN
3	51797776	53739789	ASN
3	53705762	55348768	ASN
3	55314740	56847831	ASN
3	56813803	59704331	ASN
3	59718605	61958750	ASN
3	61973076	63669879	ASN
3	63684203	65273079	ASN
3	65287404	66270447	ASN
3	66220021	67742901	ASN
3	67692477	68646218	ASN
3	68597067	70449028	ASN
3	70399877	72528426	ASN
3	72479275	74398940	ASN
3	74349789	75717386	ASN
3	75668235	79024471	ASN
3	78975321	82022276	ASN
3	81973125	82527031	ASN
3	82477880	84961750	ASN
3	84912599	87590636	ASN
3	87541486	89775033	ASN
3	89725883	94256163	ASN
3	94537319	96058347	ASN
3	96339503	98215516	ASN
3	98496672	100553825	ASN
3	100834981	102013409	ASN
3	102294565	104581613	ASN
3	104862769	106834267	ASN
3	107115420	108638228	ASN
3	108919381	110929056	ASN
3	111210209	112455117	ASN
3	112736270	113650586	ASN
3	113931739	115605661	ASN
3	115886814	116898042	ASN
3	117179195	118903462	ASN
