chr	start	stop	pop
9	129059665	127293231	EUR
9	130055510	129403191	EUR
9	132165470	130347830	EUR
9	133223217	131252501	EUR
9	134127888	132423455	EUR
9	135298842	134176000	EUR
9	137041122	134697518	EUR
9	137589364	136047132	EUR
9	138938978	136605890	EUR
9	139500342	138254346	EUR
10	60523	705399	EUR
10	751339	1481349	EUR
10	1523544	2212306	EUR
10	2254500	3310507	EUR
10	3352699	4530082	EUR
10	4572274	5941799	EUR
10	5983762	7129522	EUR
10	7171484	8732702	EUR
10	8774665	10207433	EUR
10	10249396	12544798	EUR
10	12586797	13279600	EUR
10	13321600	14984069	EUR
10	15026068	16509768	EUR
10	16551767	18248338	EUR
10	18537267	19427949	EUR
10	19716878	22483354	EUR
10	22772283	22886203	EUR
10	23175132	25289667	EUR
10	25578596	26599755	EUR
10	26888684	29034307	EUR
10	29323236	29494763	EUR
10	29783692	30169909	EUR
10	30458838	31618591	EUR
10	31907519	33419040	EUR
10	33707968	34820427	EUR
10	35109355	36283580	EUR
10	36572508	37501101	EUR
10	37790029	41867628	EUR
10	42372579	43399323	EUR
10	43894771	44234627	EUR
10	44730075	46978910	EUR
10	48760450	49632869	EUR
10	50840915	51856869	EUR
10	53616629	53343812	EUR
10	55103572	55271380	EUR
10	57031140	55902386	EUR
10	57662146	57199768	EUR
10	58959528	58530227	EUR
10	60289987	60131651	EUR
10	61891409	60899921	EUR
10	62659679	61581937	EUR
10	63341695	64034354	EUR
10	65794114	65789857	EUR
10	67549615	68140391	EUR
10	69900148	68436234	EUR
10	70195991	70461094	EUR
10	72220850	71748755	EUR
10	73508512	73662792	EUR
10	75422550	76947056	EUR
10	78706814	79116992	EUR
10	80876749	80654923	EUR
10	82414679	82623989	EUR
10	84383745	83698947	EUR
10	85458703	86177820	EUR
10	87937577	87367307	EUR
10	89127064	89253624	EUR
10	91013381	90246824	EUR
10	92006581	91575290	EUR
10	93335047	93636611	EUR
10	95396368	94461486	EUR
10	96221243	96062600	EUR
10	97822357	98481545	EUR
10	100241302	98908643	EUR
10	100668400	101189482	EUR
10	102949239	102620653	EUR
10	104380410	104935290	EUR
10	106695048	106966928	EUR
10	108726686	108557947	EUR
10	110317705	110801735	EUR
10	112561493	113568673	EUR
10	115328432	114661647	EUR
10	116421406	117764423	EUR
10	119523934	118831841	EUR
10	120591353	120647811	EUR
10	122407323	121471951	EUR
10	123231465	122141030	EUR
10	123900545	124109830	EUR
10	125869346	126312529	EUR
10	128001098	127356098	EUR
10	129154362	129046020	EUR
10	130844284	129943063	EUR
10	131741327	130781981	EUR
10	132580245	132522825	EUR
10	134336329	132681169	EUR
10	134494673	133786540	EUR
11	70855	1192365	EUR
11	1213590	3644251	EUR
11	3665481	4725479	EUR
11	4746709	6301639	EUR
11	6322869	7415470	EUR
11	7436701	8311727	EUR
11	8333274	9065770	EUR
11	9087317	10930480	EUR
11	10952027	12542682	EUR
11	12564229	13351577	EUR
11	13373124	15721006	EUR
11	15742552	17556855	EUR
11	17578402	19547988	EUR
11	19569535	20995592	EUR
11	21017138	22352596	EUR
11	22374142	24066971	EUR
11	24088517	26024206	EUR
11	26045753	26998914	EUR
11	27020461	28460046	EUR
11	28481593	30119810	EUR
11	30141357	32255355	EUR
11	32276901	33937192	EUR
11	33958739	35481057	EUR
11	35502605	37095265	EUR
11	37116815	39360453	EUR
11	39382003	42288453	EUR
11	42310003	44672249	EUR
11	44693799	46984586	EUR
11	47006137	49844498	EUR
11	49866050	54927998	EUR
11	54695473	55315181	EUR
11	55082657	58690022	EUR
11	58457495	59013076	EUR
11	58780549	62456299	EUR
11	62223771	64037097	EUR
11	63804569	66131160	EUR
11	65898631	68238358	EUR
11	68005825	69701362	EUR
11	69516130	71215246	EUR
11	70926292	72574973	EUR
11	72286017	74701306	EUR
11	74412351	77086163	EUR
11	76797209	78644013	EUR
11	78355058	81011330	EUR
11	80722373	81555670	EUR
11	81266712	84670229	EUR
11	84381272	86908259	EUR
11	86619301	87719343	EUR
11	87430235	89475768	EUR
11	89208936	91233322	EUR
11	90966490	92343978	EUR
11	92077144	93542991	EUR
11	93276157	94509094	EUR
11	94242260	95992877	EUR
11	95726041	97186058	EUR
11	97057058	98834335	EUR
11	98705065	100546438	EUR
11	100417169	101460390	EUR
11	101331121	104088908	EUR
11	103959636	105002557	EUR
11	104873284	106650168	EUR
11	106520894	107973474	EUR
11	107844200	108566310	EUR
11	108437037	109995390	EUR
11	109866116	111243672	EUR
11	111114397	112588765	EUR
11	112459488	114387006	EUR
11	114257728	114959946	EUR
11	114830666	116512631	EUR
11	116383348	117876395	EUR
11	117747110	119344766	EUR
11	119215476	120896097	EUR
11	120766806	121305234	EUR
11	121175943	122721202	EUR
11	122591910	123629409	EUR
11	123500117	124625632	EUR
11	124495528	126441425	EUR
11	126311320	127446784	EUR
11	127316679	128318642	EUR
11	128188537	130472680	EUR
11	130342575	131204717	EUR
11	131074612	133130151	EUR
11	133000046	134336099	EUR
11	134205993	135076558	EUR
12	61107	971165	EUR
12	1080331	2435620	EUR
12	2544786	3567871	EUR
12	3677037	4308513	EUR
12	4417679	5212306	EUR
12	5321472	6310587	EUR
12	6419753	8224940	EUR
12	8377536	8878799	EUR
12	9031395	10328935	EUR
12	10481534	11601912	EUR
12	11754846	12580594	EUR
12	12733528	15088550	EUR
12	15241484	16157526	EUR
12	16310460	17934939	EUR
12	18087873	20711009	EUR
12	20863943	23667700	EUR
12	23820634	25218149	EUR
12	25371083	27646840	EUR
12	27799773	29498322	EUR
12	29651255	30359473	EUR
12	30512406	32012658	EUR
12	32165592	32924055	EUR
12	33076989	37462915	EUR
12	37856717	38833367	EUR
12	39227169	40422383	EUR
12	40816185	41264784	EUR
12	41658586	43590671	EUR
12	43984474	45630446	EUR
12	46024229	47321010	EUR
12	47714793	48608083	EUR
12	49001866	51382710	EUR
12	51776494	52645220	EUR
12	53039004	54385039	EUR
12	54778823	55272053	EUR
12	55665837	57155077	EUR
12	57548860	58914885	EUR
12	59308666	60729948	EUR
12	61123729	63638681	EUR
12	64032461	65165915	EUR
12	65559695	66787364	EUR
12	67181144	67515949	EUR
12	67909729	69432762	EUR
12	69826542	70564207	EUR
12	70957987	72251295	EUR
12	72645075	73424674	EUR
12	73818454	76117534	EUR
12	76511314	78176790	EUR
12	78570570	80054370	EUR
12	80448150	81073988	EUR
12	81467767	83108887	EUR
12	83502666	83910065	EUR
12	84303844	85596648	EUR
12	85990426	89288345	EUR
12	89682122	91672378	EUR
12	92066155	94120791	EUR
12	94514567	95627009	EUR
12	96020785	96715061	EUR
12	97108839	98912209	EUR
12	99305987	101053863	EUR
12	101447641	101468912	EUR
12	101862690	102571208	EUR
12	102964986	104454918	EUR
12	104848696	106042435	EUR
12	106436213	106564970	EUR
12	106958748	108632125	EUR
12	109025901	109898914	EUR
12	110336719	112825713	EUR
12	113263518	113548904	EUR
12	113986709	114598797	EUR
12	115036602	115065411	EUR
12	115503216	116649666	EUR
12	117087471	117697570	EUR
12	118135375	119316305	EUR
12	119754110	121569746	EUR
12	122007651	124493434	EUR
12	124977980	125960959	EUR
12	126445505	127390553	EUR
12	127875098	128752752	EUR
12	129237297	129893376	EUR
12	130377921	131302206	EUR
12	131786751	132236187	EUR
12	132807034	133264925	EUR
13	19020013	20112581	EUR
13	20686720	21668035	EUR
13	22242174	23020563	EUR
13	23594702	23957798	EUR
13	24531937	25210224	EUR
13	25784362	26710225	EUR
13	27284362	28683414	EUR
13	29257551	29909130	EUR
13	30483267	31727678	EUR
13	32301815	33202766	EUR
13	33776903	34452327	EUR
13	35026464	35472230	EUR
13	36046367	36924048	EUR
13	37498185	38304026	EUR
13	38878163	40495126	EUR
13	41069263	42526891	EUR
13	43101027	44327273	EUR
13	44901409	45921079	EUR
13	46495214	46856944	EUR
13	47431079	48809826	EUR
13	49383962	51016955	EUR
13	51591091	52765487	EUR
13	53339622	54108729	EUR
13	54682864	55242996	EUR
13	55817131	56980083	EUR
13	57554217	57836492	EUR
13	58410626	58728137	EUR
13	59302271	60280644	EUR
13	60854778	61017815	EUR
13	61591949	63397426	EUR
13	63971559	64626470	EUR
13	65200602	67270321	EUR
13	67844453	70150384	EUR
13	70724516	70952659	EUR
13	71526791	73359952	EUR
13	73934089	75096006	EUR
13	75670143	76836420	EUR
13	77410555	78234678	EUR
13	78808813	80011541	EUR
13	80585676	82007679	EUR
13	82581814	83559009	EUR
13	84133144	85036781	EUR
13	85610916	87907627	EUR
13	88559882	89869057	EUR
13	90521311	92477438	EUR
13	93129691	92934202	EUR
13	93586455	95435304	EUR
13	96087558	96866956	EUR
13	97519210	98286665	EUR
13	98938919	99921841	EUR
13	100574095	101648173	EUR
13	102300523	103414360	EUR
13	104066710	104191764	EUR
13	104844114	105595205	EUR
13	106247554	106097651	EUR
13	106750000	107537529	EUR
13	108189877	108468862	EUR
13	109121210	109162764	EUR
13	109815112	110579726	EUR
13	111232073	111595245	EUR
13	112247592	112918174	EUR
13	113572488	114344378	EUR
14	19002084	21121243	EUR
14	21589402	22549721	EUR
14	23018665	24435917	EUR
14	24905123	25666480	EUR
14	26135686	27997327	EUR
14	28466533	29502939	EUR
14	29972145	31914059	EUR
14	32383265	34377045	EUR
14	34846251	35390387	EUR
14	35859593	38198520	EUR
14	38667725	39872786	EUR
14	40341990	41146299	EUR
14	41615502	42668186	EUR
14	43137389	44074024	EUR
14	44543227	45612693	EUR
14	46081896	46279927	EUR
14	46749130	48104383	EUR
14	48573586	48536268	EUR
14	49005471	50041042	EUR
14	50507760	51026854	EUR
14	51493572	53007665	EUR
14	53474383	53531113	EUR
14	53997831	54766963	EUR
14	55233681	55750162	EUR
14	56216880	57014544	EUR
14	57481262	58981618	EUR
14	59448336	61213706	EUR
14	61680424	63323296	EUR
14	63790015	64753580	EUR
14	65220298	65932837	EUR
14	66399555	67525600	EUR
14	67992317	70665240	EUR
14	71131957	72422907	EUR
14	72889615	75978424	EUR
14	76444767	76763129	EUR
14	77229472	78095602	EUR
14	78561945	79720236	EUR
14	80186579	81113370	EUR
14	81579714	82671753	EUR
14	83138097	83775289	EUR
14	84241633	85279975	EUR
14	85746319	86180658	EUR
14	86647002	87168997	EUR
14	87635341	89031299	EUR
14	89497643	90830516	EUR
14	91296860	92665954	EUR
14	93132299	93858939	EUR
14	94325285	95284530	EUR
14	95750867	95796078	EUR
14	96262415	97874825	EUR
14	98341162	98672195	EUR
14	99138532	101067970	EUR
14	101534307	102545765	EUR
14	103012102	104535386	EUR
14	105001723	105874495	EUR
14	106340358	106881264	EUR
15	20001200	20926275	EUR
15	21131604	23949980	EUR
15	24195127	24863443	EUR
15	25108590	27052965	EUR
15	27298112	29046299	EUR
15	29338502	29873365	EUR
15	30165568	31299618	EUR
15	31591821	32149610	EUR
15	32441811	33723224	EUR
15	34015425	34791050	EUR
15	35083251	37164301	EUR
15	37456502	38238576	EUR
15	38530777	40091931	EUR
15	40384132	40885316	EUR
15	41177514	42484201	EUR
15	42776399	43905851	EUR
15	44198049	46326589	EUR
15	46618787	47843851	EUR
15	48136048	49715846	EUR
15	50008043	51385363	EUR
15	51677560	52776899	EUR
15	53069096	54216331	EUR
15	54508528	54844071	EUR
15	55136269	56609575	EUR
15	56901773	58149167	EUR
15	58441366	59401917	EUR
15	59694116	60973637	EUR
15	61265836	62923023	EUR
15	63215222	64812469	EUR
15	65104668	66802429	EUR
15	67094767	68725660	EUR
15	69017999	69841002	EUR
15	70133341	71630310	EUR
15	71922649	73336373	EUR
15	73628714	76106283	EUR
15	76398624	78223711	EUR
15	78516053	80568637	EUR
15	80860978	83591716	EUR
15	84260468	86109674	EUR
15	86652905	87826712	EUR
15	88369943	89932319	EUR
15	90475551	91621162	EUR
15	92164392	93237673	EUR
15	93780902	94381101	EUR
15	94924330	95598367	EUR
15	96141596	97487680	EUR
15	98030910	98700830	EUR
15	99244059	100096642	EUR
15	100636847	101012489	EUR
15	101552694	101980763	EUR
16	60054	1157206	EUR
16	1207206	2714828	EUR
16	2764829	3951195	EUR
16	4001196	5068344	EUR
16	5118345	5841579	EUR
16	5891580	6843550	EUR
16	6893551	7479119	EUR
16	7529121	8288517	EUR
16	8338519	9705562	EUR
16	9799419	10332175	EUR
16	10426032	11426305	EUR
16	11520161	12519241	EUR
16	12613098	13060580	EUR
16	13154437	14370145	EUR
16	14464002	16060203	EUR
16	16154060	17550892	EUR
16	17644749	18632285	EUR
16	18643607	20139249	EUR
16	20150571	22437583	EUR
16	22448904	24125554	EUR
16	24136875	25975541	EUR
16	25986862	27434434	EUR
16	27445755	29025292	EUR
16	29036613	31371622	EUR
16	31382943	34586599	EUR
16	46399473	48974015	EUR
16	49007926	52001911	EUR
16	52035823	53348660	EUR
16	53382572	55869862	EUR
16	55903774	57630418	EUR
16	57664330	59011501	EUR
16	59045405	60711790	EUR
16	60745694	62195945	EUR
16	62229849	63657685	EUR
16	63691589	65904663	EUR
16	65938566	68807460	EUR
16	68841363	71020125	EUR
16	71054028	72901251	EUR
16	72935150	74937605	EUR
16	74971503	75944056	EUR
16	75977954	77489781	EUR
16	77523678	78422395	EUR
16	78456292	79100918	EUR
16	79134815	80263477	EUR
16	80297374	81738931	EUR
16	81772536	82714123	EUR
16	82747728	83443603	EUR
16	83477208	84412277	EUR
16	84445883	85115079	EUR
16	85148685	86122993	EUR
16	86156599	86781805	EUR
16	86815411	87613743	EUR
16	87647349	88974757	EUR
16	89041165	90226404	EUR
17	56	1269105	EUR
17	1172399	2025437	EUR
17	1928731	3799018	EUR
17	3702312	4792966	EUR
17	4696261	5838014	EUR
17	5741334	7414079	EUR
17	7317398	8403107	EUR
17	8306425	10062604	EUR
17	9965921	11199498	EUR
17	11102815	12631452	EUR
17	12534769	13277055	EUR
17	13180372	13991320	EUR
17	13894637	15115780	EUR
17	15019097	16509028	EUR
17	16412342	18953007	EUR
17	18856320	21387045	EUR
17	21290357	29007226	EUR
17	27334244	31459473	EUR
17	29786491	33211407	EUR
17	31538425	34585779	EUR
17	32912798	36141651	EUR
17	34469036	38653091	EUR
17	36809344	40721152	EUR
17	38877404	41743558	EUR
17	39899810	43694719	EUR
17	41772087	44979537	EUR
17	43056905	47798656	EUR
17	45876022	49440038	EUR
17	47517400	51821597	EUR
17	49898957	52641695	EUR
17	50719055	53748757	EUR
17	51826118	55522071	EUR
17	53599432	57280180	EUR
17	55357541	59410151	EUR
17	57487512	61235394	EUR
17	59312755	63468228	EUR
17	61545589	65152010	EUR
17	63148128	66804312	EUR
17	64800430	69862629	EUR
17	67858770	71391676	EUR
17	69387817	74676064	EUR
17	72672203	76379479	EUR
17	74375560	78267332	EUR
17	76263413	79302554	EUR
17	77298636	80863788	EUR
17	78837588	82076532	EUR
17	80034408	83247139	EUR
18	10644	912485	EUR
18	912486	1942910	EUR
18	1942911	3891658	EUR
18	3891658	5834181	EUR
18	5834180	7090486	EUR
18	7090485	8498933	EUR
18	8498931	11075914	EUR
18	11075913	11905441	EUR
18	11905440	14440800	EUR
18	14440799	21905883	EUR
18	19485844	23069508	EUR
18	20649472	25416687	EUR
18	22996651	26446227	EUR
18	24026191	28347718	EUR
18	25927682	29295622	EUR
18	26875587	30286513	EUR
18	27866478	32684103	EUR
18	30264066	34200103	EUR
18	31780067	36282001	EUR
18	33861964	37495287	EUR
18	35075250	38785526	EUR
18	36365490	40104403	EUR
18	37684367	42312683	EUR
18	39892648	45342141	EUR
18	42922106	46719283	EUR
18	44299246	48413361	EUR
18	45939732	50204214	EUR
18	47730584	53535815	EUR
18	51062185	54027805	EUR
18	51554175	57546606	EUR
18	55213838	58862988	EUR
18	56530220	59963251	EUR
18	57630483	61353518	EUR
18	59020751	62610482	EUR
18	60277715	64153018	EUR
18	61820252	65796166	EUR
18	63463402	66585564	EUR
18	64252801	68458580	EUR
18	66125817	69508584	EUR
18	67175820	70953943	EUR
18	68621179	71954382	EUR
18	69621618	73371239	EUR
18	71038474	74304227	EUR
18	71971462	75815032	EUR
18	73526987	77101859	EUR
18	74813815	78216317	EUR
18	75976317	79389991	EUR
19	80840	610729	EUR
19	610729	2098397	EUR
19	2098396	3019662	EUR
19	3019660	4348970	EUR
19	4348967	5811841	EUR
19	5811852	6684874	EUR
19	6684885	8282629	EUR
19	8347513	9127717	EUR
19	9238393	11173352	EUR
19	11284028	13360313	EUR
19	13471127	14375535	EUR
19	14486347	15537799	EUR
19	15648610	16263605	EUR
19	16374416	18299052	EUR
19	18409862	19766662	EUR
19	19877471	20722951	EUR
19	20905757	22550094	EUR
19	22732896	23284944	EUR
19	23467746	28066986	EUR
19	28557893	29300040	EUR
19	29790947	30237047	EUR
19	30727954	32255614	EUR
19	32746520	33772047	EUR
19	34262952	35978393	EUR
19	36469295	37036131	EUR
19	37527033	39679979	EUR
19	40170619	40478694	EUR
19	40984601	41625199	EUR
19	42131573	43358303	EUR
19	43862455	44239955	EUR
19	44744108	45599439	EUR
19	46102697	46646825	EUR
19	47150082	48778970	EUR
19	49282227	51029311	EUR
19	51532567	52482037	EUR
19	52985290	54099074	EUR
19	54602362	55216712	EUR
19	55728080	57009967	EUR
19	57521335	58607472	EUR
20	60479	716956	EUR
20	697600	2488855	EUR
20	2469501	3847766	EUR
20	3828413	5497204	EUR
20	5477850	7103426	EUR
20	7084073	8136364	EUR
20	8117011	9750273	EUR
20	9730921	11268888	EUR
20	11249536	12466851	EUR
20	12447499	13709217	EUR
20	13689864	15977714	EUR
20	15958359	17506587	EUR
20	17487232	18991559	EUR
20	18972203	20979069	EUR
20	20959710	22510818	EUR
20	22491456	23313153	EUR
20	23293790	24737088	EUR
20	24717724	25363595	EUR
20	25344231	33027017	EUR
20	31614823	34225635	EUR
20	32813441	36332043	EUR
20	34960446	38281128	EUR
20	36909530	39808119	EUR
20	38436761	40982216	EUR
20	39610856	41957049	EUR
20	40585689	42986820	EUR
20	41615460	44051536	EUR
20	42680176	46210417	EUR
20	44839056	48583442	EUR
20	47199980	50623121	EUR
20	49239658	53856010	EUR
20	52472549	55438728	EUR
20	54055266	57872903	EUR
20	56447959	59831517	EUR
20	58406572	60986668	EUR
20	59561724	62670503	EUR
20	61301855	63558827	EUR
20	62190180	64333810	EUR
21	9411243	14578661	EUR
21	15950982	16680846	EUR
21	18053165	18108057	EUR
21	19480375	19590025	EUR
21	20962339	20700449	EUR
21	22072764	21990556	EUR
21	23362875	23323909	EUR
21	24696231	25096809	EUR
21	26469122	25898707	EUR
21	27271019	27752907	EUR
21	29125226	29824708	EUR
21	31197025	31296327	EUR
21	32668642	33004691	EUR
21	34376999	33853161	EUR
21	35225465	35152076	EUR
21	36524373	36498481	EUR
21	37870779	37339402	EUR
21	38711704	39110976	EUR
21	40482902	40017600	EUR
21	41389527	41901419	EUR
21	43321528	43086158	EUR
21	44506268	44757190	EUR
21	46177105	46072312	EUR
21	47492226	46699840	EUR
22	16050408	17193405	EUR
22	17674295	17813322	EUR
22	18296088	19924835	EUR
22	19912358	22002927	EUR
22	22357325	23370460	EUR
22	23712647	24588236	EUR
22	24984204	26395662	EUR
22	26791628	27438791	EUR
22	27834752	29255810	EUR
22	29651799	31043932	EUR
22	31439918	32268999	EUR
22	32664986	34098925	EUR
22	34494914	35134992	EUR
22	35530985	37174229	EUR
22	37570269	38911889	EUR
22	39307894	40149793	EUR
22	40545797	42294812	EUR
22	42690818	43318194	EUR
22	43714200	44599428	EUR
22	44995308	46074615	EUR
22	46470495	47200568	EUR
22	47596318	48507891	EUR
22	48903703	49430885	EUR
22	49824534	50804870	EUR
1	10583	2045119	ASN
1	1976558	3576175	ASN
1	3492739	4482952	ASN
1	4543012	5854730	ASN
1	5914790	7304942	ASN
1	7365002	8942850	ASN
1	9002909	10695463	ASN
1	10755520	11648621	ASN
1	11708678	13484546	ASN
1	13811000	14566661	ASN
1	14893157	17549325	ASN
1	17875820	19978227	ASN
1	20304720	21819313	ASN
1	22145806	23589675	ASN
1	23916165	25190402	ASN
1	25516893	27074337	ASN
1	27400828	29689050	ASN
1	30161897	31577492	ASN
1	32043093	34475666	ASN
1	34941267	36391932	ASN
1	36857533	39084949	ASN
1	39550621	40822443	ASN
1	41288115	42900608	ASN
1	43366279	44616768	ASN
1	45082440	47185333	ASN
1	47651005	50179148	ASN
1	50644820	54507352	ASN
1	54973025	55947056	ASN
1	56412729	56555982	ASN
1	57021655	57730806	ASN
1	58196478	58722573	ASN
1	59188245	59767190	ASN
1	60232862	61644316	ASN
1	62109988	63629440	ASN
1	64095111	64575693	ASN
1	65041376	66308328	ASN
1	66774011	68012179	ASN
1	68477862	69222219	ASN
1	69687902	71819783	ASN
1	72285466	73861395	ASN
1	74327078	76262435	ASN
1	76728120	78646424	ASN
1	79112109	79876047	ASN
1	80341732	81524884	ASN
1	81990569	83525961	ASN
1	83991644	85546734	ASN
1	86012417	87942350	ASN
1	88408033	89600646	ASN
1	90066205	92472757	ASN
1	92938314	93103399	ASN
1	93568956	95685651	ASN
1	96151207	97484179	ASN
1	97949735	99090440	ASN
1	99555996	101383553	ASN
1	101849109	102178771	ASN
1	102644327	104870511	ASN
1	105413133	106225142	ASN
1	106767764	109761470	ASN
1	110304092	111804634	ASN
1	112347256	114329416	ASN
1	114872038	117561393	ASN
4_GL000008v2_random	118104015	10522	ASN
1	142545956	148442500	ASN
1	147914609	152564679	ASN
1	152537155	153424579	ASN
1	153397055	156646247	ASN
1	156616039	158012789	ASN
1	157982579	159983525	ASN
1	159953315	162919074	ASN
1	162888864	164984783	ASN
1	164954020	168206607	ASN
1	168175845	170200480	ASN
1	170169621	172963826	ASN
1	172932966	175418543	ASN
1	175387679	177968306	ASN
1	177937441	181147704	ASN
1	181116840	183584191	ASN
1	183553326	185544021	ASN
1	185513153	187933670	ASN
1	187902801	189792196	ASN
1	189761326	191316792	ASN
1	191285922	192380768	ASN
1	192349898	194139311	ASN
1	194108441	196027634	ASN
1	195996764	198572032	ASN
1	198541162	201102374	ASN
1	201071502	203679472	ASN
1	203648600	205301879	ASN
1	205271007	208635725	ASN
1	208809070	209663891	ASN
1	209837236	212171588	ASN
1	212344930	213763331	ASN
1	213936674	216072323	ASN
1	216245665	218169634	ASN
1	218342976	219951774	ASN
1	220125116	220978287	ASN
1	221151629	223481153	ASN
1	223654495	225777656	ASN
1	225965358	227915031	ASN
1	228102732	230301516	ASN
1	230437262	231954506	ASN
1	232090252	233233995	ASN
1	233369741	234703296	ASN
1	234839043	236039405	ASN
1	236202705	237256195	ASN
1	237419495	238759041	ASN
1	238922341	239403355	ASN
1	239566655	241005837	ASN
1	241169137	242257586	ASN
1	242420888	244349485	ASN
1	244512787	245803452	ASN
1	245966754	247181328	ASN
1	247344630	248945267	ASN
2	10133	2642176	ASN
2	2645948	3968075	ASN
2	4015665	5389329	ASN
2	5529462	6827812	ASN
2	6967943	8093251	ASN
2	8233381	9943820	ASN
2	10083949	12279261	ASN
2	12419387	14617089	ASN
2	14757213	16368489	ASN
2	16549757	17334064	ASN
2	17515331	19493035	ASN
2	19692796	20203177	ASN
2	20402938	23480474	ASN
2	23703344	25986710	ASN
2	26209579	29233994	ASN
2	29456860	30888688	ASN
2	31111554	33138077	ASN
2	33363144	33791842	ASN
2	34016909	35119862	ASN
2	35344928	35897962	ASN
2	36123028	37905768	ASN
2	38132911	40280930	ASN
2	40508070	42109604	ASN
2	42336744	44094989	ASN
2	44322128	46255495	ASN
2	46482634	47578901	ASN
2	47806040	48888887	ASN
2	49116026	50591118	ASN
2	50818256	52263879	ASN
2	52491017	53128084	ASN
2	53355222	54459185	ASN
2	54686322	57201900	ASN
2	57429035	57499209	ASN
2	57726344	60501001	ASN
2	60728136	62201909	ASN
2	62429044	64397951	ASN
2	64625085	65709198	ASN
2	65936332	67000116	ASN
2	67227248	69148610	ASN
2	69375742	70352790	ASN
2	70579922	72898469	ASN
2	73125598	75182507	ASN
2	75409633	76420251	ASN
2	76647377	77852888	ASN
2	78080014	79822592	ASN
2	80049718	83378950	ASN
2	83606074	85666068	ASN
2	85893191	86734779	ASN
2	86961902	88961128	ASN
2	89260647	94661085	ASN
2	95326810	98012646	ASN
2	98629109	99928176	ASN
2	100544638	100940772	ASN
2	101557234	103143050	ASN
2	103759508	104098407	ASN
2	104714865	107164476	ASN
2	107780932	108379562	ASN
2	108996018	112719634	ASN
2	113477211	115656075	ASN
2	116413651	118824162	ASN
2	119581738	120796741	ASN
2	121554317	122638429	ASN
2	123396005	124175416	ASN
2	124932993	126994786	ASN
2	127752362	128555440	ASN
2	129313014	131009556	ASN
2	131767129	132025971	ASN
2	132783544	134401122	ASN
2	135158693	136220406	ASN
2	136977976	138656974	ASN
2	139414544	140146389	ASN
2	140903958	142035497	ASN
2	142793066	143761909	ASN
2	144519478	147198952	ASN
2	147956520	149616679	ASN
2	150473193	152608674	ASN
2	153465188	154780782	ASN
2	155637294	156703983	ASN
2	157560495	158720603	ASN
2	159577115	160913144	ASN
2	161769655	162647330	ASN
2	163503840	164347463	ASN
2	165203973	166271956	ASN
2	167128466	166633918	ASN
2	167490428	168732478	ASN
2	169588988	170462907	ASN
2	171319417	173257922	ASN
2	174122650	176210195	ASN
2	177074923	178379777	ASN
2	179244504	180947958	ASN
2	181812685	183281248	ASN
2	184145976	185378200	ASN
2	186242927	188032907	ASN
2	188897634	191108729	ASN
2	191973455	194258635	ASN
2	195123359	196275401	ASN
2	197140125	197278073	ASN
2	198142797	199649077	ASN
2	200513800	200492566	ASN
2	201357289	201677752	ASN
2	202542475	204498324	ASN
2	205363047	207255900	ASN
2	208120624	209076975	ASN
2	209941699	211330050	ASN
2	212194775	213148929	ASN
2	214013653	214708502	ASN
2	215573226	217530584	ASN
2	218395307	218988845	ASN
2	219853567	221656184	ASN
2	222520904	223994606	ASN
2	224859323	226800962	ASN
2	227665678	228729199	ASN
2	229593915	231326538	ASN
2	232191250	232686003	ASN
2	233550713	233974523	ASN
2	234883167	235158316	ASN
2	236066960	236292623	ASN
2	237201266	237593738	ASN
2	238502381	239407024	ASN
2	240328718	240520080	ASN
2	241459497	241549994	ASN
2	242489409	242147200	ASN
3	60157	1122373	ASN
3	1164057	2822227	ASN
3	2863911	5066664	ASN
3	5108349	6683078	ASN
3	6724765	8010264	ASN
3	8051951	9857849	ASN
3	9899533	10977802	ASN
3	11019488	12818730	ASN
3	12860229	14775243	ASN
3	14816750	16623040	ASN
3	16664547	17849549	ASN
3	17891041	19747511	ASN
3	19789003	20333853	ASN
3	20375345	21602215	ASN
3	21643707	22606029	ASN
3	22647520	25418556	ASN
3	25460047	27570286	ASN
3	27611777	30443133	ASN
3	30484625	31684568	ASN
3	31726060	32804171	ASN
3	32845663	33947754	ASN
3	33989246	35241916	ASN
3	35283408	38312014	ASN
3	38353505	40754541	ASN
3	40796032	42498942	ASN
3	42540434	45110084	ASN
3	45151576	45951485	ASN
3	45992977	47752063	ASN
3	47793553	51797776	ASN
3	51831792	53705762	ASN
3	53739789	55314740	ASN
3	55348768	56813803	ASN
3	56847831	59718605	ASN
3	59704331	61973076	ASN
3	61958750	63684203	ASN
3	63669879	65287404	ASN
3	65273079	66220021	ASN
3	66270447	67692477	ASN
3	67742901	68597067	ASN
3	68646218	70399877	ASN
3	70449028	72479275	ASN
3	72528426	74349789	ASN
3	74398940	75668235	ASN
3	75717386	78975321	ASN
3	79024471	81973125	ASN
3	82022276	82477880	ASN
3	82527031	84912599	ASN
3	84961750	87541486	ASN
3	87590636	89725883	ASN
3	89775033	94537319	ASN
3	94256163	96339503	ASN
3	96058347	98496672	ASN
3	98215516	100834981	ASN
3	100553825	102294565	ASN
3	102013409	104862769	ASN
3	104581613	107115420	ASN
3	106834267	108919381	ASN
3	108638228	111210209	ASN
3	110929056	112736270	ASN
3	112455117	113931739	ASN
3	113650586	115886814	ASN
3	115605661	117179195	ASN
3	116898042	119184615	ASN
